蒐集時間,樣本Key,日期,最新時間,代號,名稱,股票型態,目前狀態,目前決策,結果分類,首次價格,目前/驗證價格,驗證報酬%,驗證最高報酬%,驗證最大回撤%,漲停距離%,短線漲速分,量能跳升分,二次攻擊分,日內振幅%,是否貼近日內高,大盤背景分,夜盤風險分,AI/智能分,風險分,事件分,漲停前兆分,漲停前兆候選,前兆蒐集原因,資料品質分
2026-08-26 11:30:53,2026-06-25_2330,2026-06-25,21:53:41,2330,台積電,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,追蹤中,2390.0,2390.0,0.0,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,37.5,20.0,0.0,9.95,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_3105,2026-06-25,19:21:41,3105,穩懋,,⚪ 無有效報價,觀察,追蹤中,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,15.5,20.0,0.0,9.95,⚪ 一般樣本,一般蒐集,50
2026-08-26 11:30:53,2026-06-25_2313,2026-06-25,21:53:41,2313,華通,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,240.0,233.0,-2.92,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2382,2026-06-25,21:53:41,2382,廣達,中大型資金股,⏳ 到價等確認,嚴格小量等待確認,追蹤中,372.0,366.5,-1.48,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3661,2026-06-25,21:53:41,3661,世芯-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,4330.0,4230.0,-2.31,0.0,-2.31,10.0,0.0,0.0,0.0,2.31,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6669,2026-06-25,21:53:41,6669,緯穎,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,4605.0,4545.0,-1.3,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_8150,2026-06-25,21:53:41,8150,南茂,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,103.0,96.0,-6.8,0.0,-6.8,10.0,0.0,0.0,0.0,6.8,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3443,2026-06-25,21:53:41,3443,創意,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,4880.0,4850.0,-0.61,0.0,-0.61,10.0,0.0,0.0,0.0,0.61,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6442,2026-06-25,21:53:41,6442,光聖,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,1935.0,1865.0,-3.62,0.0,-3.62,10.0,0.0,0.0,0.0,3.62,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3006,2026-06-25,21:53:41,3006,晶豪科,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,246.5,240.0,-2.64,0.0,-2.64,10.0,0.0,0.0,0.0,2.64,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3017,2026-06-25,21:53:41,3017,奇鋐,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,2530.0,2505.0,-0.99,0.0,-0.99,10.0,0.0,0.0,0.0,0.99,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3035,2026-06-25,21:53:41,3035,智原,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,230.5,229.0,-0.65,0.0,-0.65,10.0,0.0,0.0,0.0,0.65,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_4919,2026-06-25,21:53:41,4919,新唐,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,186.0,177.5,-4.57,0.0,-4.57,10.0,0.0,0.0,0.0,4.57,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6451,2026-06-25,21:53:41,6451,訊芯-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,631.0,614.0,-2.69,0.0,-2.69,10.0,0.0,0.0,0.0,2.69,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2357,2026-06-25,21:53:41,2357,華碩,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,771.0,748.0,-2.98,0.0,-2.98,10.0,0.0,0.0,0.0,2.98,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3042,2026-06-25,21:53:41,3042,晶技,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,190.5,187.0,-1.84,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2426,2026-06-25,21:53:41,2426,鼎元,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,93.3,85.1,-8.79,0.0,-8.79,10.0,0.0,0.0,0.0,8.79,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2603,2026-06-25,21:53:41,2603,長榮,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,186.5,185.0,-0.8,0.0,-0.8,10.0,0.0,0.0,0.0,0.8,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2351,2026-06-25,21:53:41,2351,順德,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,217.5,209.0,-3.91,0.0,-3.91,10.0,0.0,0.0,0.0,3.91,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3653,2026-06-25,21:53:41,3653,健策,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,3640.0,3390.0,-6.87,0.0,-6.87,10.0,0.0,0.0,0.0,6.87,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3665,2026-06-25,21:53:41,3665,貿聯-KY,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,2005.0,1920.0,-4.24,0.0,-4.24,10.0,0.0,0.0,0.0,4.24,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2059,2026-06-25,21:53:41,2059,川湖,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,7505.0,7315.0,-2.53,0.0,-2.53,10.0,0.0,0.0,0.0,2.53,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6282,2026-06-25,21:53:41,6282,康舒,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,62.0,58.7,-5.32,0.0,-5.32,10.0,0.0,0.0,0.0,5.32,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3715,2026-06-25,21:53:41,3715,定穎投控,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,179.5,177.0,-1.39,0.0,-1.39,10.0,0.0,0.0,0.0,1.39,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6257,2026-06-25,21:53:41,6257,矽格,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,242.5,238.0,-1.86,0.0,-100.0,10.0,0.0,0.0,0.0,100.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_8112,2026-06-25,21:53:41,8112,至上,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,95.8,95.1,-0.73,0.0,-0.73,10.0,0.0,0.0,0.0,0.73,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6515,2026-06-25,21:53:41,6515,穎崴,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,9500.0,9100.0,-4.21,0.0,-4.21,10.0,0.0,0.0,0.0,4.21,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2474,2026-06-25,21:53:41,2474,可成,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,210.5,205.5,-2.38,0.0,-2.38,10.0,0.0,0.0,0.0,2.38,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2376,2026-06-25,21:53:41,2376,技嘉,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,339.0,334.0,-1.47,0.0,-1.47,10.0,0.0,0.0,0.0,1.47,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3149,2026-06-25,21:53:41,3149,正達,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,102.0,100.0,-1.96,0.0,-1.96,10.0,0.0,0.0,0.0,1.96,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3036,2026-06-25,21:53:41,3036,文曄,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,219.0,217.5,-0.68,0.0,-0.68,10.0,0.0,0.0,0.0,0.68,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1605,2026-06-25,21:53:41,1605,華新,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,38.15,37.7,-1.18,0.0,-1.18,10.0,0.0,0.0,0.0,1.18,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_009821,2026-06-25,21:53:41,009821,野村稀土關鍵資源,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,15.03,14.61,-2.79,0.0,-2.79,10.0,0.0,0.0,0.0,2.79,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6269,2026-06-25,21:53:41,6269,台郡,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,79.0,75.9,-3.92,0.0,-3.92,10.0,0.0,0.0,0.0,3.92,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6719,2026-06-25,21:53:41,6719,力智,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,297.5,295.5,-0.67,0.0,-0.67,10.0,0.0,0.0,0.0,0.67,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2464,2026-06-25,21:53:41,2464,盟立,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,174.5,169.5,-2.87,0.0,-2.87,10.0,0.0,0.0,0.0,2.87,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6789,2026-06-25,21:53:41,6789,采鈺,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,546.0,537.0,-1.65,0.0,-1.65,10.0,0.0,0.0,0.0,1.65,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2324,2026-06-25,21:53:41,2324,仁寶,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,37.9,36.85,-2.77,0.0,-2.77,10.0,0.0,0.0,0.0,2.77,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_8028,2026-06-25,21:53:41,8028,昇陽半導體,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,309.5,302.0,-2.42,0.0,-2.42,10.0,0.0,0.0,0.0,2.42,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3026,2026-06-25,21:53:41,3026,禾伸堂,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,796.0,771.0,-3.14,0.0,-3.14,10.0,0.0,0.0,0.0,3.14,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_0052,2026-06-25,21:53:41,0052,富邦科技,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,追蹤中,63.05,63.0,-0.08,0.0,-0.08,10.0,0.0,0.0,0.0,0.08,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1409,2026-06-25,21:53:41,1409,新纖,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,27.95,27.05,-3.22,0.0,-3.22,10.0,0.0,0.0,0.0,3.22,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3673,2026-06-25,21:53:41,3673,TPK-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,83.6,81.9,-2.03,0.0,-2.03,10.0,0.0,0.0,0.0,2.03,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2451,2026-06-25,21:53:41,2451,創見,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,294.0,288.0,-2.04,0.0,-2.04,10.0,0.0,0.0,0.0,2.04,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2489,2026-06-25,21:53:41,2489,瑞軒,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,47.1,46.1,-2.12,0.0,-2.12,10.0,0.0,0.0,0.0,2.12,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_8210,2026-06-25,21:53:41,8210,勤誠,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,1325.0,1285.0,-3.02,0.0,-3.02,10.0,0.0,0.0,0.0,3.02,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6525,2026-06-25,21:53:41,6525,捷敏-KY,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,166.0,154.0,-7.23,0.0,-7.23,10.0,0.0,0.0,0.0,7.23,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1503,2026-06-25,21:53:41,1503,士電,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,248.0,243.5,-1.81,0.0,-1.81,10.0,0.0,0.0,0.0,1.81,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1519,2026-06-25,21:53:41,1519,華城,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,819.0,808.0,-1.34,0.0,-1.34,10.0,0.0,0.0,0.0,1.34,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2486,2026-06-25,21:53:41,2486,一詮,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,255.0,248.5,-2.55,0.0,-2.55,10.0,0.0,0.0,0.0,2.55,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3533,2026-06-25,21:53:41,3533,嘉澤,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,2235.0,2225.0,-0.45,0.0,-0.45,10.0,0.0,0.0,0.0,0.45,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2441,2026-06-25,21:53:41,2441,超豐,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,142.5,141.5,-0.7,0.0,-0.7,10.0,0.0,0.0,0.0,0.7,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1514,2026-06-25,21:53:41,1514,亞力,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,128.0,123.5,-3.52,0.0,-3.52,10.0,0.0,0.0,0.0,3.52,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3714,2026-06-25,21:53:41,3714,富采,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,71.2,67.5,-5.2,0.0,-5.2,10.0,0.0,0.0,0.0,5.2,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_2353,2026-06-25,21:53:41,2353,宏碁,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,34.2,33.8,-1.17,0.0,-1.17,10.0,0.0,0.0,0.0,1.17,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_8070,2026-06-25,21:53:41,8070,長華*,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,57.8,56.5,-2.25,0.0,-2.25,10.0,0.0,0.0,0.0,2.25,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_3016,2026-06-25,21:53:41,3016,嘉晶,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,137.5,133.5,-2.91,0.0,-2.91,10.0,0.0,0.0,0.0,2.91,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_6805,2026-06-25,21:53:41,6805,富世達,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,1805.0,1750.0,-3.05,0.0,-3.05,10.0,0.0,0.0,0.0,3.05,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,100
2026-08-26 11:30:53,2026-06-25_1513,2026-06-25,21:53:41,1513,中興電,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,185.0,185.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_2377,2026-06-25,21:53:41,2377,微星,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,133.5,133.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_2312,2026-06-25,21:53:41,2312,金寶,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,36.4,36.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_1560,2026-06-25,21:53:41,1560,中砂,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,730.0,730.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_2484,2026-06-25,21:53:41,2484,希華,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,69.9,69.9,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_6672,2026-06-25,21:53:41,6672,騰輝電子-KY,動能股 / 先看資金,🔴 接近漲停 / 不追,不可追,接近漲停/大漲,289.5,289.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_6168,2026-06-25,21:53:41,6168,宏齊,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,32.8,32.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_9105,2026-06-25,21:53:41,9105,泰金寶-DR,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,9.62,9.62,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_4722,2026-06-25,21:53:41,4722,國精化,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,286.0,286.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_5285,2026-06-25,21:53:41,5285,界霖,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,101.5,101.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_00891,2026-06-25,21:53:41,00891,中信關鍵半導體,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,37.79,37.79,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_2395,2026-06-25,21:53:41,2395,研華,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,480.0,480.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_1477,2026-06-25,21:53:41,1477,聚陽,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,221.0,221.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_00662,2026-06-25,21:53:41,00662,富邦NASDAQ,ETF / 市場動能,⚪ 候選 / 觀察,觀察,追蹤中,122.0,122.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_00881,2026-06-25,21:53:41,00881,國泰台灣科技龍頭,ETF / 市場動能,⏳ 到價等確認,嚴格小量等待確認,追蹤中,55.35,55.35,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_3014,2026-06-25,21:53:41,3014,聯陽,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,追蹤中,168.5,168.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_2399,2026-06-25,21:53:41,2399,映泰,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,52.3,52.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_7799,2026-06-25,21:53:41,7799,禾榮科,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,弱勢/回撤,393.0,393.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_1504,2026-06-25,21:53:41,1504,東元,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,71.1,71.1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_6691,2026-06-25,21:53:41,6691,洋基工程,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,有效/上漲,797.0,797.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_3706,2026-06-25,21:53:41,3706,神達,動能股 / 先看資金,⏳ 到價等確認,嚴格小量等待確認,追蹤中,85.5,85.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
2026-08-26 11:30:53,2026-06-25_7610,2026-06-25,00:04:56,7610,聯友金屬-創,動能股 / 先看資金,⚪ 候選 / 觀察,觀察,弱勢/回撤,2360.0,2360.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,62.5,45.6,50.0,30.0,0.0,9.9,⚪ 一般樣本,一般蒐集,90
